Filename,Ticker,Filed Date,Blob URL,Blob Pathname,Size (MB),Status,Error
HCHL_2025-06-23_0001213900_25_056693.pdf,HCHL,2025-06-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HCHL_2025-06-23_0001213900_25_056693.pdf,filings/424b4/HCHL_2025-06-23_0001213900_25_056693.pdf,1.62,success,""
HCMA_2025-08-04_0001213900_25_070835.pdf,HCMA,2025-08-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HCMA_2025-08-04_0001213900_25_070835.pdf,filings/424b4/HCMA_2025-08-04_0001213900_25_070835.pdf,2.10,success,""
HKPD_2025-01-15_0001213900_25_003870.pdf,HKPD,2025-01-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HKPD_2025-01-15_0001213900_25_003870.pdf,filings/424b4/HKPD_2025-01-15_0001213900_25_003870.pdf,1.67,success,""
HNGE_2025-05-23_0001193125_25_125262.pdf,HNGE,2025-05-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HNGE_2025-05-23_0001193125_25_125262.pdf,filings/424b4/HNGE_2025-05-23_0001193125_25_125262.pdf,2.54,success,""
HTFL_2025-08-08_0001628280_25_039265.pdf,HTFL,2025-08-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HTFL_2025-08-08_0001628280_25_039265.pdf,filings/424b4/HTFL_2025-08-08_0001628280_25_039265.pdf,1.92,success,""
HVII_2025-01-17_0001493152_25_002806.pdf,HVII,2025-01-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HVII_2025-01-17_0001493152_25_002806.pdf,filings/424b4/HVII_2025-01-17_0001493152_25_002806.pdf,1.93,success,""
HVMC_2025-08-12_0001185185_25_000940.pdf,HVMC,2025-08-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HVMC_2025-08-12_0001185185_25_000940.pdf,filings/424b4/HVMC_2025-08-12_0001185185_25_000940.pdf,1.92,success,""
HXHX_2025-04-16_0001213900_25_032325.pdf,HXHX,2025-04-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HXHX_2025-04-16_0001213900_25_032325.pdf,filings/424b4/HXHX_2025-04-16_0001213900_25_032325.pdf,2.44,success,""
INAC_2025-07-01_0001213900_25_059946.pdf,INAC,2025-07-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/INAC_2025-07-01_0001213900_25_059946.pdf,filings/424b4/INAC_2025-07-01_0001213900_25_059946.pdf,1.39,success,""
INLF_2025-01-02_0001213900_24_114202.pdf,INLF,2025-01-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/INLF_2025-01-02_0001213900_24_114202.pdf,filings/424b4/INLF_2025-01-02_0001213900_24_114202.pdf,1.88,success,""
INR_2025-02-03_0001193125_25_018576.pdf,INR,2025-02-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/INR_2025-02-03_0001193125_25_018576.pdf,filings/424b4/INR_2025-02-03_0001193125_25_018576.pdf,2.15,success,""
IOTR_2025-04-10_0001213900_25_030667.pdf,IOTR,2025-04-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IOTR_2025-04-10_0001213900_25_030667.pdf,filings/424b4/IOTR_2025-04-10_0001213900_25_030667.pdf,1.76,success,""
IPCX_2025-04-25_0001213900_25_035659.pdf,IPCX,2025-04-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IPCX_2025-04-25_0001213900_25_035659.pdf,filings/424b4/IPCX_2025-04-25_0001213900_25_035659.pdf,2.04,success,""
IPEX_2025-02-13_0001477932_25_000954.pdf,IPEX,2025-02-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IPEX_2025-02-13_0001477932_25_000954.pdf,filings/424b4/IPEX_2025-02-13_0001477932_25_000954.pdf,1.84,success,""
IPOD_2025-05-08_0001213900_25_040894.pdf,IPOD,2025-05-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IPOD_2025-05-08_0001213900_25_040894.pdf,filings/424b4/IPOD_2025-05-08_0001213900_25_040894.pdf,1.78,success,""
IRHO_2025-12-18_0001213900_25_122936.pdf,IRHO,2025-12-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IRHO_2025-12-18_0001213900_25_122936.pdf,filings/424b4/IRHO_2025-12-18_0001213900_25_122936.pdf,1.60,success,""
JCAP_2025-06-27_0001104659_25_063231.pdf,JCAP,2025-06-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JCAP_2025-06-27_0001104659_25_063231.pdf,filings/424b4/JCAP_2025-06-27_0001104659_25_063231.pdf,2.45,success,""
JEM_2025-06-10_0001641172_25_014455.pdf,JEM,2025-06-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JEM_2025-06-10_0001641172_25_014455.pdf,filings/424b4/JEM_2025-06-10_0001641172_25_014455.pdf,1.44,success,""
JENA_2025-05-29_0001213900_25_048902.pdf,JENA,2025-05-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JENA_2025-05-29_0001213900_25_048902.pdf,filings/424b4/JENA_2025-05-29_0001213900_25_048902.pdf,2.14,success,""
JLHL_2025-06-26_0001641172_25_016591.pdf,JLHL,2025-06-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JLHL_2025-06-26_0001641172_25_016591.pdf,filings/424b4/JLHL_2025-06-26_0001641172_25_016591.pdf,1.48,success,""
JMG_2025-12-11_0001213900_25_120247.pdf,JMG,2025-12-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JMG_2025-12-11_0001213900_25_120247.pdf,filings/424b4/JMG_2025-12-11_0001213900_25_120247.pdf,1.81,success,""
KBON_2025-12-12_0001193125_25_316558.pdf,KBON,2025-12-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KBON_2025-12-12_0001193125_25_316558.pdf,filings/424b4/KBON_2025-12-12_0001193125_25_316558.pdf,1.93,success,""
KCHV_2025-05-28_0001213900_25_048305.pdf,KCHV,2025-05-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KCHV_2025-05-28_0001213900_25_048305.pdf,filings/424b4/KCHV_2025-05-28_0001213900_25_048305.pdf,2.10,success,""
KFII_2025-02-06_0001213900_25_010639.pdf,KFII,2025-02-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KFII_2025-02-06_0001213900_25_010639.pdf,filings/424b4/KFII_2025-02-06_0001213900_25_010639.pdf,2.12,success,""
KLAR_2025-09-10_0002003292_25_000052.pdf,KLAR,2025-09-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KLAR_2025-09-10_0002003292_25_000052.pdf,filings/424b4/KLAR_2025-09-10_0002003292_25_000052.pdf,2.72,success,""
KMRK_2025-07-16_0001213900_25_064537.pdf,KMRK,2025-07-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KMRK_2025-07-16_0001213900_25_064537.pdf,filings/424b4/KMRK_2025-07-16_0001213900_25_064537.pdf,1.47,success,""
KMTS_2025-03-06_0001193125_25_048462.pdf,KMTS,2025-03-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KMTS_2025-03-06_0001193125_25_048462.pdf,filings/424b4/KMTS_2025-03-06_0001193125_25_048462.pdf,2.02,success,""
KMTS_2025-12-03_0001193125_25_306986.pdf,KMTS,2025-12-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KMTS_2025-12-03_0001193125_25_306986.pdf,filings/424b4/KMTS_2025-12-03_0001193125_25_306986.pdf,0.64,success,""
KNRX_2025-09-30_0001493152_25_016175.pdf,KNRX,2025-09-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KNRX_2025-09-30_0001493152_25_016175.pdf,filings/424b4/KNRX_2025-09-30_0001493152_25_016175.pdf,1.51,success,""
KOYN_2025-08-27_0001829126_25_006758.pdf,KOYN,2025-08-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KOYN_2025-08-27_0001829126_25_006758.pdf,filings/424b4/KOYN_2025-08-27_0001829126_25_006758.pdf,2.50,success,""
KRMN_2025-02-13_0001193125_25_026168.pdf,KRMN,2025-02-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KRMN_2025-02-13_0001193125_25_026168.pdf,filings/424b4/KRMN_2025-02-13_0001193125_25_026168.pdf,1.51,success,""
KRSP_2025-10-02_0001213900_25_094900.pdf,KRSP,2025-10-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KRSP_2025-10-02_0001213900_25_094900.pdf,filings/424b4/KRSP_2025-10-02_0001213900_25_094900.pdf,1.86,success,""
LAFA_2025-10-24_0001213900_25_101929.pdf,LAFA,2025-10-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LAFA_2025-10-24_0001213900_25_101929.pdf,filings/424b4/LAFA_2025-10-24_0001213900_25_101929.pdf,1.37,success,""
LATA_2025-09-19_0001213900_25_089531.pdf,LATA,2025-09-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LATA_2025-09-19_0001213900_25_089531.pdf,filings/424b4/LATA_2025-09-19_0001213900_25_089531.pdf,2.19,success,""
LAWR_2025-07-18_0001641172_25_020137.pdf,LAWR,2025-07-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LAWR_2025-07-18_0001641172_25_020137.pdf,filings/424b4/LAWR_2025-07-18_0001641172_25_020137.pdf,1.48,success,""
LBRX_2025-09-12_0001193125_25_201757.pdf,LBRX,2025-09-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LBRX_2025-09-12_0001193125_25_201757.pdf,filings/424b4/LBRX_2025-09-12_0001193125_25_201757.pdf,2.17,success,""
LCCC_2025-04-30_0001929980_25_000348.pdf,LCCC,2025-04-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LCCC_2025-04-30_0001929980_25_000348.pdf,filings/424b4/LCCC_2025-04-30_0001929980_25_000348.pdf,1.70,success,""
LFS_2025-10-10_0001829126_25_008019.pdf,LFS,2025-10-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LFS_2025-10-10_0001829126_25_008019.pdf,filings/424b4/LFS_2025-10-10_0001829126_25_008019.pdf,1.56,success,""
LGN_2025-09-15_0001193125_25_202469.pdf,LGN,2025-09-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LGN_2025-09-15_0001193125_25_202469.pdf,filings/424b4/LGN_2025-09-15_0001193125_25_202469.pdf,2.10,success,""
LGN_2025-12-15_0001193125_25_317965.pdf,LGN,2025-12-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LGN_2025-12-15_0001193125_25_317965.pdf,filings/424b4/LGN_2025-12-15_0001193125_25_317965.pdf,2.06,success,""
LGPS_2025-03-25_0001641172_25_000557.pdf,LGPS,2025-03-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LGPS_2025-03-25_0001641172_25_000557.pdf,filings/424b4/LGPS_2025-03-25_0001641172_25_000557.pdf,1.61,success,""
LHAI_2025-07-25_0001213900_25_067578.pdf,LHAI,2025-07-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LHAI_2025-07-25_0001213900_25_067578.pdf,filings/424b4/LHAI_2025-07-25_0001213900_25_067578.pdf,1.26,success,""
LHSW_2025-04-04_0001213900_25_028729.pdf,LHSW,2025-04-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LHSW_2025-04-04_0001213900_25_028729.pdf,filings/424b4/LHSW_2025-04-04_0001213900_25_028729.pdf,1.98,success,""
LKSP_2025-10-07_0001477932_25_007409.pdf,LKSP,2025-10-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LKSP_2025-10-07_0001477932_25_007409.pdf,filings/424b4/LKSP_2025-10-07_0001477932_25_007409.pdf,2.02,success,""
LMRI_2025-12-12_0001193125_25_316455.pdf,LMRI,2025-12-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LMRI_2025-12-12_0001193125_25_316455.pdf,filings/424b4/LMRI_2025-12-12_0001193125_25_316455.pdf,1.88,success,""
LOKV_2025-02-28_0001213900_25_018448.pdf,LOKV,2025-02-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LOKV_2025-02-28_0001213900_25_018448.pdf,filings/424b4/LOKV_2025-02-28_0001213900_25_018448.pdf,2.04,success,""
LUD_2025-02-27_0001213900_25_017858.pdf,LUD,2025-02-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LUD_2025-02-27_0001213900_25_017858.pdf,filings/424b4/LUD_2025-02-27_0001213900_25_017858.pdf,1.89,success,""
LWAC_2025-06-26_0001213900_25_058108.pdf,LWAC,2025-06-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LWAC_2025-06-26_0001213900_25_058108.pdf,filings/424b4/LWAC_2025-06-26_0001213900_25_058108.pdf,2.14,success,""
LZMH_2025-02-27_0001213900_25_017977.pdf,LZMH,2025-02-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LZMH_2025-02-27_0001213900_25_017977.pdf,filings/424b4/LZMH_2025-02-27_0001213900_25_017977.pdf,2.18,success,""
MAGH_2025-08-12_0001641172_25_023166.pdf,MAGH,2025-08-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MAGH_2025-08-12_0001641172_25_023166.pdf,filings/424b4/MAGH_2025-08-12_0001641172_25_023166.pdf,1.88,success,""
MAMK_2025-07-08_0001213900_25_061892.pdf,MAMK,2025-07-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MAMK_2025-07-08_0001213900_25_061892.pdf,filings/424b4/MAMK_2025-07-08_0001213900_25_061892.pdf,1.45,success,""
MASK_2025-01-10_0001213900_25_002376.pdf,MASK,2025-01-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MASK_2025-01-10_0001213900_25_002376.pdf,filings/424b4/MASK_2025-01-10_0001213900_25_002376.pdf,1.70,success,""
MAZE_2025-01-31_0001193125_25_018482.pdf,MAZE,2025-01-31,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MAZE_2025-01-31_0001193125_25_018482.pdf,filings/424b4/MAZE_2025-01-31_0001193125_25_018482.pdf,1.91,success,""
MBVI_2025-08-27_0001213900_25_081199.pdf,MBVI,2025-08-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MBVI_2025-08-27_0001213900_25_081199.pdf,filings/424b4/MBVI_2025-08-27_0001213900_25_081199.pdf,1.78,success,""
MB_2025-04-10_0001641172_25_003657.pdf,MB,2025-04-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MB_2025-04-10_0001641172_25_003657.pdf,filings/424b4/MB_2025-04-10_0001641172_25_003657.pdf,1.87,success,""
MB_2025-04-10_0001641172_25_003665.pdf,MB,2025-04-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MB_2025-04-10_0001641172_25_003665.pdf,filings/424b4/MB_2025-04-10_0001641172_25_003665.pdf,1.83,success,""
MCRP_2025-03-10_0001213900_25_022083.pdf,MCRP,2025-03-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MCRP_2025-03-10_0001213900_25_022083.pdf,filings/424b4/MCRP_2025-03-10_0001213900_25_022083.pdf,1.59,success,""
MCTA_2025-10-21_0001213900_25_100671.pdf,MCTA,2025-10-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MCTA_2025-10-21_0001213900_25_100671.pdf,filings/424b4/MCTA_2025-10-21_0001213900_25_100671.pdf,1.87,success,""
MCTR_2025-01-22_0001213900_25_005354.pdf,MCTR,2025-01-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MCTR_2025-01-22_0001213900_25_005354.pdf,filings/424b4/MCTR_2025-01-22_0001213900_25_005354.pdf,1.31,success,""
MESH_2025-12-11_0001213900_25_120264.pdf,MESH,2025-12-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MESH_2025-12-11_0001213900_25_120264.pdf,filings/424b4/MESH_2025-12-11_0001213900_25_120264.pdf,2.08,success,""
MGN_2025-09-26_0001213900_25_092167.pdf,MGN,2025-09-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MGN_2025-09-26_0001213900_25_092167.pdf,filings/424b4/MGN_2025-09-26_0001213900_25_092167.pdf,1.51,success,""
MGRT_2025-07-16_0001213900_25_064701.pdf,MGRT,2025-07-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MGRT_2025-07-16_0001213900_25_064701.pdf,filings/424b4/MGRT_2025-07-16_0001213900_25_064701.pdf,1.49,success,""
MH_2025-07-24_0001628280_25_035928.pdf,MH,2025-07-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MH_2025-07-24_0001628280_25_035928.pdf,filings/424b4/MH_2025-07-24_0001628280_25_035928.pdf,1.95,success,""
MIAX_2025-08-14_0001628280_25_040374.pdf,MIAX,2025-08-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MIAX_2025-08-14_0001628280_25_040374.pdf,filings/424b4/MIAX_2025-08-14_0001628280_25_040374.pdf,3.05,success,""
MIAX_2025-12-15_0001628280_25_056883.pdf,MIAX,2025-12-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MIAX_2025-12-15_0001628280_25_056883.pdf,filings/424b4/MIAX_2025-12-15_0001628280_25_056883.pdf,3.11,success,""
MIMI_2025-01-10_0001213900_25_002315.pdf,MIMI,2025-01-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MIMI_2025-01-10_0001213900_25_002315.pdf,filings/424b4/MIMI_2025-01-10_0001213900_25_002315.pdf,1.61,success,""
MKLY_2025-08-12_0001213900_25_074987.pdf,MKLY,2025-08-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MKLY_2025-08-12_0001213900_25_074987.pdf,filings/424b4/MKLY_2025-08-12_0001213900_25_074987.pdf,2.06,success,""
MMTX_2025-10-22_0001493152_25_018946.pdf,MMTX,2025-10-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MMTX_2025-10-22_0001493152_25_018946.pdf,filings/424b4/MMTX_2025-10-22_0001493152_25_018946.pdf,1.09,success,""
MNTN_2025-05-22_0001104659_25_052048.pdf,MNTN,2025-05-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MNTN_2025-05-22_0001104659_25_052048.pdf,filings/424b4/MNTN_2025-05-22_0001104659_25_052048.pdf,2.36,success,""
MSGY_2025-07-08_0001213900_25_062117.pdf,MSGY,2025-07-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MSGY_2025-07-08_0001213900_25_062117.pdf,filings/424b4/MSGY_2025-07-08_0001213900_25_062117.pdf,1.80,success,""
MWYN_2025-03-12_0001213900_25_023257.pdf,MWYN,2025-03-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MWYN_2025-03-12_0001213900_25_023257.pdf,filings/424b4/MWYN_2025-03-12_0001213900_25_023257.pdf,1.30,success,""
NAVN_2025-10-31_0001628280_25_047640.pdf,NAVN,2025-10-31,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NAVN_2025-10-31_0001628280_25_047640.pdf,filings/424b4/NAVN_2025-10-31_0001628280_25_047640.pdf,2.15,success,""
NCT_2025-03-28_0001013762_25_004259.pdf,NCT,2025-03-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NCT_2025-03-28_0001013762_25_004259.pdf,filings/424b4/NCT_2025-03-28_0001013762_25_004259.pdf,1.58,success,""
NCT_2025-11-28_0001213900_25_115908.pdf,NCT,2025-11-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NCT_2025-11-28_0001213900_25_115908.pdf,filings/424b4/NCT_2025-11-28_0001213900_25_115908.pdf,1.66,success,""
NHIC_2025-03-03_0001213900_25_019042.pdf,NHIC,2025-03-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NHIC_2025-03-03_0001213900_25_019042.pdf,filings/424b4/NHIC_2025-03-03_0001213900_25_019042.pdf,2.23,success,""
NIQ_2025-07-24_0001193125_25_163597.pdf,NIQ,2025-07-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NIQ_2025-07-24_0001193125_25_163597.pdf,filings/424b4/NIQ_2025-07-24_0001193125_25_163597.pdf,2.55,success,""
NMP_2025-07-02_0001213900_25_060721.pdf,NMP,2025-07-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NMP_2025-07-02_0001213900_25_060721.pdf,filings/424b4/NMP_2025-07-02_0001213900_25_060721.pdf,2.04,success,""
NNNN_2025-02-19_0001213900_25_015001.pdf,NNNN,2025-02-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NNNN_2025-02-19_0001213900_25_015001.pdf,filings/424b4/NNNN_2025-02-19_0001213900_25_015001.pdf,1.28,success,""
NPB_2025-02-14_0001104659_25_014328.pdf,NPB,2025-02-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NPB_2025-02-14_0001104659_25_014328.pdf,filings/424b4/NPB_2025-02-14_0001104659_25_014328.pdf,2.29,success,""
NPT_2025-10-22_0001213900_25_101321.pdf,NPT,2025-10-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NPT_2025-10-22_0001213900_25_101321.pdf,filings/424b4/NPT_2025-10-22_0001213900_25_101321.pdf,2.25,success,""
NP_2025-10-01_0001213900_25_094759.pdf,NP,2025-10-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NP_2025-10-01_0001213900_25_094759.pdf,filings/424b4/NP_2025-10-01_0001213900_25_094759.pdf,1.75,success,""
NSRX_2025-08-14_0001641172_25_023826.pdf,NSRX,2025-08-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NSRX_2025-08-14_0001641172_25_023826.pdf,filings/424b4/NSRX_2025-08-14_0001641172_25_023826.pdf,1.81,success,""
NTSK_2025-09-18_0001193125_25_207534.pdf,NTSK,2025-09-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NTSK_2025-09-18_0001193125_25_207534.pdf,filings/424b4/NTSK_2025-09-18_0001193125_25_207534.pdf,2.49,success,""
NUTR_2025-08-15_0001641172_25_024294.pdf,NUTR,2025-08-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NUTR_2025-08-15_0001641172_25_024294.pdf,filings/424b4/NUTR_2025-08-15_0001641172_25_024294.pdf,1.37,success,""
OBA_2025-06-25_0001213900_25_057459.pdf,OBA,2025-06-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OBA_2025-06-25_0001213900_25_057459.pdf,filings/424b4/OBA_2025-06-25_0001213900_25_057459.pdf,2.36,success,""
OFAL_2025-05-21_0001641172_25_011844.pdf,OFAL,2025-05-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OFAL_2025-05-21_0001641172_25_011844.pdf,filings/424b4/OFAL_2025-05-21_0001641172_25_011844.pdf,1.65,success,""
OMDA_2025-06-09_0001193125_25_137394.pdf,OMDA,2025-06-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OMDA_2025-06-09_0001193125_25_137394.pdf,filings/424b4/OMDA_2025-06-09_0001193125_25_137394.pdf,2.62,success,""
OMSE_2025-05-14_0001213900_25_042797.pdf,OMSE,2025-05-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OMSE_2025-05-14_0001213900_25_042797.pdf,filings/424b4/OMSE_2025-05-14_0001213900_25_042797.pdf,2.20,success,""
ONCH_2025-07-02_0001213900_25_060748.pdf,ONCH,2025-07-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ONCH_2025-07-02_0001213900_25_060748.pdf,filings/424b4/ONCH_2025-07-02_0001213900_25_060748.pdf,2.08,success,""
ORIQ_2025-07-03_0001641172_25_017649.pdf,ORIQ,2025-07-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ORIQ_2025-07-03_0001641172_25_017649.pdf,filings/424b4/ORIQ_2025-07-03_0001641172_25_017649.pdf,1.82,success,""
OTGA_2025-09-12_0001493152_25_013283.pdf,OTGA,2025-09-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OTGA_2025-09-12_0001493152_25_013283.pdf,filings/424b4/OTGA_2025-09-12_0001493152_25_013283.pdf,2.09,success,""
OYSE_2025-05-22_0001213900_25_046913.pdf,OYSE,2025-05-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OYSE_2025-05-22_0001213900_25_046913.pdf,filings/424b4/OYSE_2025-05-22_0001213900_25_046913.pdf,2.13,success,""
PACH_2025-06-20_0001829126_25_004601.pdf,PACH,2025-06-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PACH_2025-06-20_0001829126_25_004601.pdf,filings/424b4/PACH_2025-06-20_0001829126_25_004601.pdf,2.15,success,""
PAII_2025-07-17_0001213900_25_065197.pdf,PAII,2025-07-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PAII_2025-07-17_0001213900_25_065197.pdf,filings/424b4/PAII_2025-07-17_0001213900_25_065197.pdf,1.97,success,""
PCAP_2025-05-22_0001213900_25_046578.pdf,PCAP,2025-05-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PCAP_2025-05-22_0001213900_25_046578.pdf,filings/424b4/PCAP_2025-05-22_0001213900_25_046578.pdf,2.11,success,""
PCAP_2025-05-22_0001213900_25_046580.pdf,PCAP,2025-05-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PCAP_2025-05-22_0001213900_25_046580.pdf,filings/424b4/PCAP_2025-05-22_0001213900_25_046580.pdf,2.11,success,""
PCLA_2025-01-15_0001493152_25_002379.pdf,PCLA,2025-01-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PCLA_2025-01-15_0001493152_25_002379.pdf,filings/424b4/PCLA_2025-01-15_0001493152_25_002379.pdf,1.64,success,""
